CustomerID,Recency,Frequency,Monetary,R_Score,F_Score,M_Score,RFM_Score,Segment,Churned
15829,98,51,636.14,2,3,2,7,Loyal,1
15830,37,39,576,3,2,2,7,Loyal,0
15831,57,65,785.28,2,3,3,8,Loyal,0
15832,253,54,836.79,1,3,3,7,Loyal,1
15834,69,258,2156.56,2,4,4,10,Champions,0
15835,43,50,954.09,3,3,3,9,Loyal,0
15836,49,10,137.37,3,1,1,5,At Risk,0
15837,64,24,391.98,2,2,2,6,At Risk,0
15838,10,167,33643.08,4,4,4,12,Champions,0
15839,32,62,1048.49,3,3,3,9,Loyal,0
15840,58,27,355.56,2,2,2,6,At Risk,0
15841,72,47,1224.06,2,3,3,8,Loyal,0
15843,303,8,118.95,1,1,1,3,Lost,1
15844,45,11,130.74,3,1,1,5,At Risk,0
15845,17,138,3711.77,4,4,4,12,Champions,0
15847,37,22,389.27,3,2,2,7,Loyal,0
15850,18,88,227.3,3,3,1,7,Loyal,0
15852,186,22,160.71,1,2,1,4,Lost,1
15853,51,29,100.6,2,2,1,5,At Risk,0
15854,3,138,2969.12,4,4,4,12,Champions,0
15855,136,79,706.34,2,3,3,8,Loyal,1
15856,3,620,16006.95,4,4,4,12,Champions,0
15857,18,14,297,3,1,2,6,At Risk,0
15858,15,184,1400.82,4,4,3,11,Champions,0
15860,40,137,959.76,3,4,3,10,Champions,0
15861,11,534,3128.84,4,4,4,12,Champions,0
15862,7,147,832.88,4,4,3,11,Champions,0
15863,25,18,68.84,3,2,1,6,At Risk,0
15864,21,20,1936.32,3,2,4,9,Loyal,0
15865,40,40,895.13,3,2,3,8,Loyal,0
15866,100,43,211.89,2,3,1,6,At Risk,1
15867,4,459,3810.14,4,4,4,12,Champions,0
15869,276,13,133.94,1,1,1,3,Lost,1
15870,32,68,311.39,3,3,2,8,Loyal,0
15872,14,102,283.81,4,4,1,9,Loyal,0
15874,63,118,4380.8,2,4,4,10,Champions,0
15877,1,124,489.13,4,4,2,10,Champions,0
15880,368,95,325.73,1,3,2,6,At Risk,1
15881,311,29,501.39,1,2,2,5,At Risk,1
15882,198,23,516.36,1,2,2,5,At Risk,1
15883,1,49,396.48,4,3,2,9,Loyal,0
15885,92,18,379.35,2,2,2,6,At Risk,1
15886,59,12,181.09,2,1,1,4,Lost,0
15888,80,11,163.21,2,1,1,4,Lost,0
15889,156,82,414.61,1,3,2,6,At Risk,1
15891,226,60,511.68,1,3,2,6,At Risk,1
15894,252,35,236.35,1,2,1,4,Lost,1
15895,149,11,179.17,1,1,1,3,Lost,1
15897,193,21,193.74,1,2,1,4,Lost,1
15898,0,81,1356.13,4,3,3,10,Champions,0
15899,368,4,56.25,1,1,1,3,Lost,1
15900,23,44,331.39,3,3,2,8,Loyal,0
15901,16,110,351.25,4,4,2,10,Champions,0
15903,9,74,5126.76,4,3,4,11,Champions,0
15904,7,30,164.68,4,2,1,7,Loyal,0
15906,19,148,1552.19,3,4,3,10,Champions,0
15907,3,202,717.11,4,4,3,11,Champions,0
15909,173,7,191.94,1,1,1,3,Lost,1
15910,0,258,1183.43,4,4,3,11,Champions,0
15912,177,19,264.62,1,2,1,4,Lost,1
15916,15,146,1487.46,4,4,3,11,Champions,0
15917,247,12,123.1,1,1,1,3,Lost,1
15918,190,39,331.28,1,2,2,5,At Risk,1
15919,19,110,459.17,3,4,2,9,Loyal,0
15920,153,60,167.5,1,3,1,5,At Risk,1
15921,172,24,323.03,1,2,2,5,At Risk,1
15922,372,11,369.5,1,1,2,4,Lost,1
15923,372,21,127.08,1,2,1,4,Lost,1
15925,193,12,207.15,1,1,1,3,Lost,1
15930,66,21,426.63,2,2,2,6,At Risk,0
15932,3,115,2495.87,4,4,4,12,Champions,0
15933,20,74,1107.46,3,3,3,9,Loyal,0
15935,238,12,416.86,1,1,2,4,Lost,1
15937,63,7,145.35,2,1,1,4,Lost,0
15938,111,18,404.58,2,2,2,6,At Risk,1
15939,89,76,6115.01,2,3,4,9,Loyal,0
15940,310,1,35.8,1,1,1,3,Lost,1
15942,133,14,337.44,2,1,2,5,At Risk,1
15944,276,6,325.1,1,1,2,4,Lost,1
15945,364,2,181,1,1,1,3,Lost,1
15947,82,29,1708.24,2,2,4,8,Loyal,0
15948,7,60,955.24,4,3,3,10,Champions,0
15949,16,19,364.72,4,2,2,8,Loyal,0
15950,31,96,1725.96,3,3,4,10,Champions,0
15951,8,41,708.22,4,3,3,10,Champions,0
15952,33,84,781.91,3,3,3,9,Loyal,0
15953,14,97,1657.28,4,3,4,11,Champions,0
15955,23,183,4416.26,3,4,4,11,Champions,0
15957,31,40,418.49,3,2,2,7,Loyal,0
15958,73,7,104.35,2,1,1,4,Lost,0
15963,19,28,470.76,3,2,2,7,Loyal,0
15965,16,99,749.18,4,4,3,11,Champions,0
15967,22,74,381.68,3,3,2,8,Loyal,0
15969,2,20,666.1,4,2,3,9,Loyal,0
15970,303,11,314.1,1,1,2,4,Lost,1
15971,16,35,4199.85,4,2,4,10,Champions,0
15973,366,4,307.82,1,1,2,4,Lost,1
15974,38,176,3442.15,3,4,4,11,Champions,0
15975,83,24,371.01,2,2,2,6,At Risk,0
15976,164,96,427.64,1,3,2,6,At Risk,1
15977,16,64,1009.73,4,3,3,10,Champions,0
15978,76,49,1098.78,2,3,3,8,Loyal,0
15980,88,43,2398.86,2,3,4,9,Loyal,0
15981,24,97,3408.48,3,3,4,10,Champions,0
15983,21,109,1422.55,3,4,3,10,Champions,0
15984,2,240,2608.02,4,4,4,12,Champions,0
15985,122,37,1142.42,2,2,3,7,Loyal,1
15986,29,14,168.12,3,1,1,5,At Risk,0
15987,11,120,1415.02,4,4,3,11,Champions,0
15988,18,26,156.78,3,2,1,6,At Risk,0
15990,43,52,792.11,3,3,3,9,Loyal,0
15992,3,3,41.99,4,1,1,6,At Risk,0
15993,8,523,2727.63,4,4,4,12,Champions,0
15994,54,31,389.52,2,2,2,6,At Risk,0
15996,87,126,1021.33,2,4,3,9,Loyal,0
15998,36,499,3053.78,3,4,4,11,Champions,0
16000,2,9,12393.7,4,1,4,9,Loyal,0
16003,29,103,2735.37,3,4,4,11,Champions,0
16005,11,196,570.07,4,4,2,10,Champions,0
16006,210,8,101.4,1,1,1,3,Lost,1
16007,47,373,1662.56,3,4,4,11,Champions,0
16008,23,33,478.78,3,2,2,7,Loyal,0
16009,21,79,961.21,3,3,3,9,Loyal,0
16010,245,74,373.8,1,3,2,6,At Risk,1
16011,7,208,3342.96,4,4,4,12,Champions,0
16012,34,90,1398.33,3,3,3,9,Loyal,0
16013,3,138,36800.6,4,4,4,12,Champions,0
16014,37,137,643.45,3,4,3,10,Champions,0
16015,3,176,683.71,4,4,3,11,Champions,0
16016,2,214,1419.71,4,4,3,11,Champions,0
16017,46,26,179.23,3,2,1,6,At Risk,0
16018,38,28,408.9,3,2,2,7,Loyal,0
16019,46,160,3786.24,3,4,4,11,Champions,0
16020,16,46,851.01,4,3,3,10,Champions,0
16022,259,68,586.4,1,3,2,6,At Risk,1
16023,45,101,719.81,3,4,3,10,Champions,0
16024,11,61,246.99,4,3,1,8,Loyal,0
16025,29,28,439.66,3,2,2,7,Loyal,0
16026,42,30,226.59,3,2,1,6,At Risk,0
16027,91,16,934.62,2,1,3,6,At Risk,1
16029,38,240,80613.24,3,4,4,11,Champions,0
16030,309,28,312.64,1,2,2,5,At Risk,1
16031,91,96,541.65,2,3,2,7,Loyal,1
16033,5,1120,8733.68,4,4,4,12,Champions,0
16034,195,22,437.7,1,2,2,5,At Risk,1
16036,86,55,758.92,2,3,3,8,Loyal,0
16037,269,39,855.02,1,2,3,6,At Risk,1
16038,7,26,471.78,4,2,2,8,Loyal,0
16040,64,65,1313.55,2,3,3,8,Loyal,0
16041,30,6,3166.4,3,1,4,8,Loyal,0
16042,21,70,1177.47,3,3,3,9,Loyal,0
16043,36,39,773.99,3,2,3,8,Loyal,0
16045,119,83,1340.7,2,3,3,8,Loyal,1
16048,372,8,256.44,1,1,1,3,Lost,1
16049,39,279,1009.32,3,4,3,10,Champions,0
16050,173,10,137.9,1,1,1,3,Lost,1
16052,53,34,362.06,2,2,2,6,At Risk,0
16053,32,83,1495.45,3,3,3,9,Loyal,0
16054,144,70,783.9,1,3,3,7,Loyal,1
16055,220,8,134.8,1,1,1,3,Lost,1
16056,44,66,650.75,3,3,3,9,Loyal,0
16057,15,121,2263.12,4,4,4,12,Champions,0
16059,65,175,1442.31,2,4,3,9,Loyal,0
16062,9,64,1153.62,4,3,3,10,Champions,0
16063,259,23,335.32,1,2,2,5,At Risk,1
16065,364,71,364.34,1,3,2,6,At Risk,1
16066,16,100,1516.69,4,4,3,11,Champions,0
16070,21,33,852.15,3,2,3,8,Loyal,0
16071,44,21,326.24,3,2,2,7,Loyal,0
16072,287,23,584.32,1,2,2,5,At Risk,1
16073,296,1,122.4,1,1,1,3,Lost,1
16076,2,128,2214.33,4,4,4,12,Champions,0
16078,283,1,79.2,1,1,1,3,Lost,1
16079,16,21,1352,4,2,3,9,Loyal,0
16080,81,10,217.16,2,1,1,4,Lost,0
16081,55,221,2788.07,2,4,4,10,Champions,0
16083,100,31,1317.62,2,2,3,7,Loyal,1
16084,298,38,436.18,1,2,2,5,At Risk,1
16085,22,166,979.01,3,4,3,10,Champions,0
16086,58,39,1121.39,2,2,3,7,Loyal,0
16091,154,18,315.06,1,2,2,5,At Risk,1
16092,114,51,817.86,2,3,3,8,Loyal,1
16093,106,1,17,2,1,1,4,Lost,1
16094,11,63,1078.23,4,3,3,10,Champions,0
16096,263,12,320.62,1,1,2,4,Lost,1
16097,239,10,185.05,1,1,1,3,Lost,1
16098,87,66,1960.63,2,3,4,9,Loyal,0
16099,49,39,731.9,3,2,3,8,Loyal,0
16101,70,76,1290.7,2,3,3,8,Loyal,0
16102,41,57,1842.14,3,3,4,10,Champions,0
16103,6,48,1429.64,4,3,3,10,Champions,0
16104,61,28,298.21,2,2,2,6,At Risk,0
16105,248,13,336.96,1,1,2,4,Lost,1
16106,65,6,108.38,2,1,1,4,Lost,0
16107,17,31,3204.16,4,2,4,10,Champions,0
16108,84,48,842.5,2,3,3,8,Loyal,0
16109,218,18,611.88,1,2,2,5,At Risk,1
16110,44,334,1284.54,3,4,3,10,Champions,0
16112,142,16,195.74,2,1,1,4,Lost,1
16113,182,30,161.38,1,2,1,4,Lost,1
16114,170,8,135.75,1,1,1,3,Lost,1
16115,9,277,1655.06,4,4,4,12,Champions,0
16116,211,34,612.78,1,2,2,5,At Risk,1
16117,189,30,232.21,1,2,1,4,Lost,1
16119,7,16,423.36,4,1,2,7,Loyal,0
16120,58,28,1229.94,2,2,3,7,Loyal,0
16121,56,184,756.36,2,4,3,9,Loyal,0
16122,72,38,684.42,2,2,3,7,Loyal,0
16123,51,16,307.78,2,1,2,5,At Risk,0
16124,316,11,249,1,1,1,3,Lost,1
16125,366,13,289.35,1,1,1,3,Lost,1
16126,28,117,6287.77,3,4,4,11,Champions,0
16127,38,40,656.25,3,2,3,8,Loyal,0
16128,17,89,1880.22,4,3,4,11,Champions,0
16131,51,78,3506.54,2,3,4,9,Loyal,0
16133,3,338,14589.04,4,4,4,12,Champions,0
16134,21,35,618.09,3,2,2,7,Loyal,0
16135,262,21,517.55,1,2,2,5,At Risk,1
16136,59,37,709.38,2,2,3,7,Loyal,0
16139,18,31,635.41,3,2,2,7,Loyal,0
16140,65,35,725.18,2,2,3,7,Loyal,0
16141,87,30,620.4,2,2,2,6,At Risk,0
16142,249,37,535.34,1,2,2,5,At Risk,1
16143,2,117,2424.94,4,4,4,12,Champions,0
16144,246,1,175.2,1,1,1,3,Lost,1
16145,8,224,3799.49,4,4,4,12,Champions,0
16146,156,29,734.13,1,2,3,6,At Risk,1
16147,133,22,375,2,2,2,6,At Risk,1
16148,295,1,76.32,1,1,1,3,Lost,1
16149,4,18,280.52,4,2,1,7,Loyal,0
16150,42,117,2053.02,3,4,4,11,Champions,0
16152,268,29,1829.04,1,2,4,7,Loyal,1
16153,49,89,1824.23,3,3,4,10,Champions,0
16156,8,127,3032.64,4,4,4,12,Champions,0
16157,15,18,656.69,4,2,3,9,Loyal,0
16159,281,14,348.2,1,1,2,4,Lost,1
16160,64,20,1025.44,2,2,3,7,Loyal,0
16161,1,470,5531.57,4,4,4,12,Champions,0
16162,251,2,37.4,1,1,1,3,Lost,1
16163,231,6,856.6,1,1,3,5,At Risk,1
16164,16,33,769.38,4,2,3,9,Loyal,0
16168,10,98,3787.6,4,4,4,12,Champions,0
16169,7,85,1822.97,4,3,4,11,Champions,0
16170,50,125,1885.05,3,4,4,11,Champions,0
16171,58,3,73.2,2,1,1,4,Lost,0
16172,94,69,1140.21,2,3,3,8,Loyal,1
16173,15,84,1418.32,4,3,3,10,Champions,0
16174,125,23,1009.55,2,2,3,7,Loyal,1
16175,93,58,1037.59,2,3,3,8,Loyal,1
16177,49,15,331.95,3,1,2,6,At Risk,0
16178,137,8,197.9,2,1,1,4,Lost,1
16179,60,11,215.83,2,1,1,4,Lost,0
16180,99,162,10254.18,2,4,4,10,Champions,1
16181,72,11,305.54,2,1,2,5,At Risk,0
16182,71,28,6617.65,2,2,4,8,Loyal,0
16183,66,15,338.71,2,1,2,5,At Risk,0
16184,63,45,1158.79,2,3,3,8,Loyal,0
16185,16,31,529.41,4,2,2,8,Loyal,0
16186,22,218,4006.94,3,4,4,11,Champions,0
16187,31,295,6911.44,3,4,4,11,Champions,0
16188,44,67,981.86,3,3,3,9,Loyal,0
16189,15,11,215.48,4,1,1,6,At Risk,0
16190,39,6,215.08,3,1,1,5,At Risk,0
16191,2,134,5180.52,4,4,4,12,Champions,0
16193,236,19,314.45,1,2,2,5,At Risk,1
16198,74,15,400.681,2,1,2,5,At Risk,0
16200,3,162,1039.74,4,4,3,11,Champions,0
16201,2,111,1863.47,4,4,4,12,Champions,0
16202,360,18,365.27,1,2,2,5,At Risk,1
16203,58,35,592.9,2,2,2,6,At Risk,0
16204,22,45,361.73,3,3,2,8,Loyal,0
16205,30,93,738.23,3,3,3,9,Loyal,0
16206,54,62,535.41,2,3,2,7,Loyal,0
16207,24,19,394.38,3,2,2,7,Loyal,0
16208,44,65,659.31,3,3,3,9,Loyal,0
16209,88,46,2262.62,2,3,4,9,Loyal,0
16210,1,123,21086.3,4,4,4,12,Champions,0
16211,88,23,547.02,2,2,2,6,At Risk,0
16212,18,41,690.34,3,3,3,9,Loyal,0
16213,78,6,159,2,1,1,4,Lost,0
16214,170,44,1062.75,1,3,3,7,Loyal,1
16215,80,14,242.35,2,1,1,4,Lost,0
16216,266,37,914.93,1,2,3,6,At Risk,1
16217,234,15,304.25,1,1,2,4,Lost,1
16218,29,84,3084.68,3,3,4,10,Champions,0
16221,36,94,859.41,3,3,3,9,Loyal,0
16222,317,120,763.5,1,4,3,8,Loyal,1
16224,56,96,1295.3,2,3,3,8,Loyal,0
16225,44,131,1081.36,3,4,3,10,Champions,0
16226,202,8,255.12,1,1,1,3,Lost,1
16227,224,6,314.22,1,1,2,4,Lost,1
16229,86,47,1010.6,2,3,3,8,Loyal,0
16230,189,35,542.03,1,2,2,5,At Risk,1
16232,43,37,990.88,3,2,3,8,Loyal,0
16233,70,22,536.68,2,2,2,6,At Risk,0
16235,40,46,867.31,3,3,3,9,Loyal,0
16236,77,20,432.2,2,2,2,6,At Risk,0
16239,56,19,414.2,2,2,2,6,At Risk,0
16240,23,135,3718.8,3,4,4,11,Champions,0
16241,9,652,2578.31,4,4,4,12,Champions,0
16242,7,285,3553.8,4,4,4,12,Champions,0
16243,33,51,409.1,3,3,2,8,Loyal,0
16244,211,91,1522.75,1,3,3,7,Loyal,1
16245,23,90,1413.66,3,3,3,9,Loyal,0
16247,169,16,114.56,1,1,1,3,Lost,1
16248,61,7,152.94,2,1,1,4,Lost,0
16249,52,69,1800.07,2,3,4,9,Loyal,0
16250,260,24,389.44,1,2,2,5,At Risk,1
16253,66,123,3683.86,2,4,4,10,Champions,0
16255,16,269,2613.16,4,4,4,12,Champions,0
16256,266,13,752.43,1,1,3,5,At Risk,1
16257,176,2,46.95,1,1,1,3,Lost,1
16258,44,135,5203.51,3,4,4,11,Champions,0
16260,50,18,1035.45,3,2,3,8,Loyal,0
16261,16,115,719.51,4,4,3,11,Champions,0
16265,8,258,5447,4,4,4,12,Champions,0
16266,73,60,854.64,2,3,3,8,Loyal,0
16268,70,45,667.65,2,3,3,8,Loyal,0
16270,352,54,1141.24,1,3,3,7,Loyal,1
16271,2,127,1379.89,4,4,3,11,Champions,0
16272,116,25,411.7,2,2,2,6,At Risk,1
16274,372,64,332.8,1,3,2,6,At Risk,1
16275,196,33,559.87,1,2,2,5,At Risk,1
16276,176,6,810.6,1,1,3,5,At Risk,1
16278,99,23,566.38,2,2,2,6,At Risk,1
16279,20,106,1502.78,3,4,3,10,Champions,0
16281,71,17,2062.06,2,2,4,8,Loyal,0
16282,339,11,168.3,1,1,1,3,Lost,1
16283,5,165,1536.91,4,4,3,11,Champions,0
16284,30,97,748.62,3,3,3,9,Loyal,0
16287,169,8,142.5,1,1,1,3,Lost,1
16292,121,17,302.25,2,2,2,6,At Risk,1
16293,21,118,2248.99,3,4,4,11,Champions,0
16295,9,79,1328.55,4,3,3,10,Champions,0
16297,268,20,301.9,1,2,2,5,At Risk,1
16298,22,27,598.2,3,2,2,7,Loyal,0
16302,126,11,233.22,2,1,1,4,Lost,1
16303,25,162,5360.63,3,4,4,11,Champions,0
16305,138,22,361.22,2,2,2,6,At Risk,1
16306,213,41,632.27,1,3,2,6,At Risk,1
16308,37,4,2560,3,1,4,8,Loyal,0
16309,105,42,706.57,2,3,3,8,Loyal,1
16311,17,37,616.26,4,2,2,8,Loyal,0
16313,2,16,274.15,4,1,1,6,At Risk,0
16315,330,14,226.37,1,1,1,3,Lost,1
16316,63,151,2938.91,2,4,4,10,Champions,0
16317,119,69,1341.65,2,3,3,8,Loyal,1
16318,34,19,328.15,3,2,2,7,Loyal,0
16319,217,3,404.4,1,1,2,4,Lost,1
16322,0,35,321.3,4,2,2,8,Loyal,0
16323,195,1,207.5,1,1,1,3,Lost,1
16324,127,108,398.92,2,4,2,8,Loyal,1
16325,46,18,594.24,3,2,2,7,Loyal,0
16326,5,290,2900,4,4,4,12,Champions,0
16327,13,314,3759.52,4,4,4,12,Champions,0
16330,17,39,251.91,4,2,1,7,Loyal,0
16332,27,149,1573.58,3,4,4,11,Champions,0
16333,7,45,26626.8,4,3,4,11,Champions,0
16337,36,10,151.05,3,1,1,5,At Risk,0
16338,156,11,214.8,1,1,1,3,Lost,1
16339,283,17,91.15,1,2,1,4,Lost,1
16340,106,124,488.24,2,4,2,8,Loyal,1
16341,24,77,1971.87,3,3,4,10,Champions,0
16342,74,15,322.41,2,1,2,5,At Risk,0
16343,15,39,307.07,4,2,2,8,Loyal,0
16344,157,1,35.7,1,1,1,3,Lost,1
16345,43,35,538.42,3,2,2,7,Loyal,0
16347,10,77,706.25,4,3,3,10,Champions,0
16348,31,210,1394.13,3,4,3,10,Champions,0
16349,290,9,53.5,1,1,1,3,Lost,1
16350,20,57,1116.47,3,3,3,9,Loyal,0
16351,332,8,153.9,1,1,1,3,Lost,1
16352,17,28,494.44,4,2,2,8,Loyal,0
16353,3,94,6675.71,4,3,4,11,Champions,0
16354,62,39,395.8,2,2,2,6,At Risk,0
16356,197,31,211.77,1,2,1,4,Lost,1
16357,32,34,658.88,3,2,3,8,Loyal,0
16358,0,109,2027.5,4,4,4,12,Champions,0
16359,6,66,1750.92,4,3,4,11,Champions,0
16360,4,589,3258.9,4,4,4,12,Champions,0
16361,9,100,876.52,4,4,3,11,Champions,0
16362,31,75,697.2,3,3,3,9,Loyal,0
16363,52,5,109.36,2,1,1,4,Lost,0
16364,11,52,705.79,4,3,3,10,Champions,0
16365,17,51,1540.42,4,3,3,10,Champions,0
16366,18,18,327.3,3,2,2,7,Loyal,0
16367,36,125,779.07,3,4,3,10,Champions,0
16368,1,62,421.74,4,3,2,9,Loyal,0
16369,17,116,1543.71,4,4,3,11,Champions,0
16370,81,214,1263.6,2,4,3,9,Loyal,0
16372,32,86,332.41,3,3,2,8,Loyal,0
16374,65,107,454.58,2,4,2,8,Loyal,0
16376,8,110,908.95,4,4,3,11,Champions,0
16377,266,5,676.2,1,1,3,5,At Risk,1
16378,246,23,362.95,1,2,2,5,At Risk,1
16379,3,108,2157.4,4,4,4,12,Champions,0
16380,60,28,1626.99,2,2,4,8,Loyal,0
16383,74,89,597.64,2,3,2,7,Loyal,0
16384,89,33,584.5,2,2,2,6,At Risk,0
16385,59,57,554.86,2,3,2,7,Loyal,0
16386,28,77,288.27,3,3,1,7,Loyal,0
16387,322,4,94.36,1,1,1,3,Lost,1
16389,52,34,1382.07,2,2,3,7,Loyal,0
16392,269,41,204.89,1,3,1,5,At Risk,1
16393,1,318,2968.66,4,4,4,12,Champions,0
16394,56,83,1555.34,2,3,3,8,Loyal,0
16395,59,198,1458.99,2,4,3,9,Loyal,0
16398,153,82,1705.8,1,3,4,8,Loyal,1
16399,18,72,408.02,3,3,2,8,Loyal,0
16400,94,28,302.48,2,2,2,6,At Risk,1
16401,0,185,4091.72,4,4,4,12,Champions,0
16402,264,56,290.5,1,3,1,5,At Risk,1
16403,311,10,177.5,1,1,1,3,Lost,1
16404,69,23,443.05,2,2,2,6,At Risk,0
16405,301,5,167.25,1,1,1,3,Lost,1
16406,18,54,143.56,3,3,1,7,Loyal,0
16407,12,164,2029.28,4,4,4,12,Champions,0
16409,35,230,1987.58,3,4,4,11,Champions,0
16411,18,41,201.19,3,3,1,7,Loyal,0
16412,53,25,115.89,2,2,1,5,At Risk,0
16413,56,30,260.5,2,2,1,5,At Risk,0
16414,21,7,126.25,3,1,1,5,At Risk,0
16415,43,45,194.01,3,3,1,7,Loyal,0
16416,25,67,1021.9,3,3,3,9,Loyal,0
16418,44,88,607.3,3,3,2,8,Loyal,0
16419,112,50,958.71,2,3,3,8,Loyal,1
16422,16,369,34684.4,4,4,4,12,Champions,0
16423,24,18,346.12,3,2,2,7,Loyal,0
16424,190,5,133.56,1,1,1,3,Lost,1
16425,301,21,302.7,1,2,2,5,At Risk,1
16426,1,346,1824.71,4,4,4,12,Champions,0
16427,262,9,241.06,1,1,1,3,Lost,1
16429,105,2,284.55,2,1,1,4,Lost,1
16430,56,6,300.85,2,1,2,5,At Risk,0
16431,212,65,570.14,1,3,2,6,At Risk,1
16432,63,8,287.4,2,1,1,4,Lost,0
16433,27,17,184.26,3,2,1,6,At Risk,0
16434,28,107,1511.8,3,4,3,10,Champions,0
16438,5,131,795.85,4,4,3,11,Champions,0
16440,7,279,3622.42,4,4,4,12,Champions,0
16441,66,23,368.6,2,2,2,6,At Risk,0
16442,1,169,603.32,4,4,2,10,Champions,0
16444,45,82,642.84,3,3,3,9,Loyal,0
16445,33,62,229.41,3,3,1,7,Loyal,0
16446,0,3,168472.5,4,1,4,9,Loyal,0
16447,135,34,255.91,2,2,1,5,At Risk,1
16448,197,19,182.99,1,2,1,4,Lost,1
16449,197,40,707.69,1,2,3,6,At Risk,1
16450,149,11,311.92,1,1,2,4,Lost,1
16451,87,14,266.97,2,1,1,4,Lost,0
16454,44,2,6.9,3,1,1,5,At Risk,0
16455,63,99,1841.18,2,4,4,10,Champions,0
16456,98,109,2157.8,2,4,4,10,Champions,1
16457,217,9,208.36,1,1,1,3,Lost,1
16458,2,202,3482.74,4,4,4,12,Champions,0
16460,27,129,808.73,3,4,3,10,Champions,0
16461,177,31,137.97,1,2,1,4,Lost,1
16462,73,3,136,2,1,1,4,Lost,0
16463,20,82,1422.4,3,3,3,9,Loyal,0
16464,19,219,1229.96,3,4,3,10,Champions,0
16466,33,137,1519.51,3,4,3,10,Champions,0
16468,73,2,74.9,2,1,1,4,Lost,0
16469,23,166,611.12,3,4,2,9,Loyal,0
16470,51,150,721.78,2,4,3,9,Loyal,0
16471,274,13,223.95,1,1,1,3,Lost,1
16473,164,18,316.11,1,2,2,5,At Risk,1
16474,6,312,1706.94,4,4,4,12,Champions,0
16475,87,28,544.3,2,2,2,6,At Risk,0
16477,63,146,2494.46,2,4,4,10,Champions,0
16478,24,17,331,3,2,2,7,Loyal,0
16479,9,35,300.83,4,2,2,8,Loyal,0
16480,75,51,766.85,2,3,3,8,Loyal,0
16482,15,18,220.62,4,2,1,7,Loyal,0
16483,191,19,139.35,1,2,1,4,Lost,1
16484,173,25,404.3,1,2,2,5,At Risk,1
16485,76,41,361.45,2,3,2,7,Loyal,0
16488,32,29,498.8,3,2,2,7,Loyal,0
16491,46,39,731.5,3,2,3,8,Loyal,0
16493,79,56,1351.63,2,3,3,8,Loyal,0
16494,296,47,809.28,1,3,3,7,Loyal,1
16495,2,82,566.71,4,3,2,9,Loyal,0
16496,8,95,1599.52,4,3,4,11,Champions,0
16497,49,136,2965.69,3,4,4,11,Champions,0
16498,160,15,100.97,1,1,1,3,Lost,1
16499,359,19,365.45,1,2,2,5,At Risk,1
16500,4,11,400.86,4,1,2,7,Loyal,0
16503,106,84,1431.93,2,3,3,8,Loyal,1
16504,24,76,449.31,3,3,2,8,Loyal,0
16505,31,4,777.6,3,1,3,7,Loyal,0
16506,19,3,90.3,3,1,1,5,At Risk,0
16509,296,13,363.7,1,1,2,4,Lost,1
16510,371,13,248.1,1,1,1,3,Lost,1
16511,21,151,894.38,3,4,3,10,Champions,0
16513,4,35,874.59,4,2,3,9,Loyal,0
16515,51,108,1597.59,2,4,4,10,Champions,0
16516,29,6,101.7,3,1,1,5,At Risk,0
16517,276,17,162.7,1,2,1,4,Lost,1
16518,60,40,484.32,2,2,2,6,At Risk,0
16519,24,13,215.08,3,1,1,5,At Risk,0
16520,185,156,1046.57,1,4,3,8,Loyal,1
16523,1,290,9418.47,4,4,4,12,Champions,0
16525,1,183,13027.45,4,4,4,12,Champions,0
16526,171,15,290.36,1,1,1,3,Lost,1
16527,80,14,228.06,2,1,1,4,Lost,0
16528,3,17,244.41,4,2,1,7,Loyal,0
16529,189,30,455.25,1,2,2,5,At Risk,1
16531,21,77,1244.59,3,3,3,9,Loyal,0
16532,17,4,6748.8,4,1,4,9,Loyal,0
16533,18,174,1078.34,3,4,3,10,Champions,0
16535,4,31,593.75,4,2,2,8,Loyal,0
16536,109,49,490.37,2,3,2,7,Loyal,1
16539,2,45,1388.81,4,3,3,10,Champions,0
16542,53,5,119.62,2,1,1,4,Lost,0
16545,164,3,339.3,1,1,2,4,Lost,1
16546,290,25,787.15,1,2,3,6,At Risk,1
16549,9,898,3952.94,4,4,4,12,Champions,0
16550,108,251,2298.97,2,4,4,10,Champions,1
16551,95,32,922.12,2,2,3,7,Loyal,1
16552,242,17,379.73,1,2,2,5,At Risk,1
16553,162,84,5719.82,1,3,4,8,Loyal,1
16554,41,52,837.1,3,3,3,9,Loyal,0
16555,34,17,285.89,3,2,1,6,At Risk,0
16556,66,207,3313.79,2,4,4,10,Champions,0
16557,23,11,281.85,3,1,1,5,At Risk,0
16558,0,460,8338.49,4,4,4,12,Champions,0
16560,26,56,841.41,3,3,3,9,Loyal,0
16561,5,31,511.12,4,2,2,8,Loyal,0
16563,53,19,1077.74,2,2,3,7,Loyal,0
16565,363,3,173.7,1,1,1,3,Lost,1
16566,14,18,614.66,4,2,2,8,Loyal,0
16567,193,35,865.6,1,2,3,6,At Risk,1
16569,2,5,124.2,4,1,1,6,At Risk,0
16570,14,126,3738.4,4,4,4,12,Champions,0
16571,26,87,1421.69,3,3,3,9,Loyal,0
16572,126,57,1009.6,2,3,3,8,Loyal,1
16573,84,42,663.61,2,3,3,8,Loyal,0
16574,70,28,451.44,2,2,2,6,At Risk,0
16581,182,9,105.84,1,1,1,3,Lost,1
16582,112,6,313.62,2,1,2,5,At Risk,1
